"ccode","cname","year","ccodealp","ccodecow","p_durable","p_polity2","arch_exit_any","arch_exit_reg","arch_exit_irreg","regime_change","regime_change2","prevrc","democratization","gwf_duration","duration","banking","banking_start","currency","BFFS_currency","currency_start","default","default_start","default_ext","default_dom","anyfincrisis_duration","anyfincrisis_start","twin_cb","twin_bc","twincrisis","twin_cd","twin_dc","twincrisis2","triplecrisis","wr_regtype","wr_military","wr_personal","wr_party","wr_monarchy","gwf_regimetype","gwf_party","gwf_personal","gwf_military","gwf_monarch","gdppcgr","gdppcgr2","pwt_gdppcgr","mad_gdppcgr","vdem_index","wdi_gdpgr","wdi_gdppcgr","ers_ma","mi_ma","kaopen_ma","d_ers_ma","d_mi_ma","d_kaopen_ma2","d_kaopen_ma","ers","mi","kaopen","d_ers","d_mi","d_kaopen","ers_mi","d_ers_mi","mi_kaopen","d_mi_kaopen","ers_kaopen","d_ers_kaopen","ers_mi_ma","d_ers_mi_ma","mi_kaopen_ma","d_mi_kaopen_ma2","d_mi_kaopen_ma","ers_kaopen_ma","d_ers_kaopen_ma","ers_mi_dummy","mi_kaopen_dummy","ers_kaopen_dummy","latam","mideast","africa","asia","southeastasia","europe","exussr"
"51","Armenia","2010","ARM","371","12","5","0","0","0","0","0","0","0","12","12","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","2.10325","3.141092221","3.141092221","2.10325","0.341847839","2.199999999","2.290078204","0.23207608610392","0.62027391791344","1","-0.15472921729088","-0.048397272825241","0","0","0.31032282114029","0.61536878347397","1","0.15649347","-0.009810269","0","0.30938282607304","0.066231254590212","0.42255660673008","-0.0067364384413372","0.35788207038244","-0.081206409009453","0.27626719877794","-0.024995685325931","0.42592482595075","-0.033233059474634","-0.019984748957986","0.39848527488717","0.08029091628676","0","1","0","0","0","0","0","0","0","1"
"51","Armenia","2011","ARM","371","13","5","0","0","0","0","0","0","0","13","13","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","4.541679199","4.541679199","","","0.345872355","4.699999999","4.541679199","0.37897385656834","0.68538898229599","1","0.14689777046442","0.065115064382553","0","0","0.44762489199638","0.75540918111801","1","0.137302071","0.140040398","0","0.26389645775851","-0.045486368314538","0.5187184479264","0.096161841196322","0.28663431724231","-0.071247753140127","0.28663964191578","0.010372443137837","0.47063752732824","0.044712701377492","0.070437271286907","0.32225819381238","-0.07622708107479","0","1","0","0","0","0","0","0","0","1"
"31","Azerbaijan","1994","AZE","373","0","-3","0","0","0","0","0","1","0","1","1","0","0","1","","1","0","0","0","","1","1","1","0","1","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","-20.7889","-19.82556225","-19.82556225","-20.7889","0.283829347","-19.70000002","-20.77813613","","0.4243611395359","","","","","","","0.3514983355999","","","-0.145725608","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1"
"31","Azerbaijan","1995","AZE","373","0","-6","0","0","0","0","0","1","0","2","2","1","1","0","","0","0","0","0","","1","1","0","1","1","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","-12.90325","-27.54891806","-27.54891806","-12.90325","0.272724217","-11.8000009","-12.80996836","","0.28715957701206","","","-0.13720156252384","","","0.50948584079742","0.22282081842422","","","-0.128677517","","0.65854595788435","","","","","","","","","","","","","","","","0","0","0","0","0","0","1"
"31","Azerbaijan","1996","AZE","373","1","-6","0","0","0","0","0","1","0","3","3","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","0.17543","-2.067530141","-2.067530141","0.17543","0.272462546","1.3000002","0.282172039","0.56712102890015","0.36557427048683","","","0.07841469347477","","","0.62475621700287","0.50832772254944","0.16480922698975","0.115270376","0.285506904","","0.50331939077468","-0.15522656710967","0.64310430457307","","0.59710017175939","","0.58093267432952","","","","","","","0","1","0","0","0","0","0","0","0","1"
"31","Azerbaijan","1997","AZE","373","2","-6","0","0","0","0","0","0","0","4","4","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","4.7017","4.014320817","4.014320817","4.7017","0.272375108","5.800000524","4.784282725","0.73325070738792","0.63204279541969","0.16480922698975","0.16612967848778","0.26646852493286","","","0.84174519777298","0.75575786828995","0.16480922698975","0.216988981","0.247430146","0","0.41323473353348","-0.090084657241206","0.81300769518154","0.16990339060847","0.48450188944914","-0.11259828231025","0.45827706215408","-0.12265561217544","0.7280559998773","","","0.54080103060427","","0","1","0","0","0","0","0","0","0","1"
"31","Azerbaijan","1998","AZE","373","3","-7","0","0","0","0","0","0","0","5","5","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","8.84721","9.529607176","9.529607176","8.84721","0.267884614","10.00000028","8.960887423","0.82322332262993","0.71210971474648","0.16480922698975","0.089972615242004","0.080066919326782","0","0","0.80470144748688","0.668461561203","0.16480922698975","-0.03704375","-0.087296307","0","0.46001395411741","0.04677922058393","0.75306375214549","-0.059943943036048","0.50372435244123","0.019222462992091","0.43662434382544","-0.021652718328638","0.78303572366351","0.054979723786212","-0.0024821096249183","0.49411312094519","-0.04668790965908","0","1","0","0","0","0","0","0","0","1"
"31","Azerbaijan","1999","AZE","373","4","-7","0","0","0","0","0","0","0","6","6","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","6.36359","16.85879217","16.85879217","6.36359","0.265590765","7.400000582","6.461583364","0.57056002318859","0.60854455828667","0.16480922698975","-0.25266329944134","-0.10356515645981","0","0","0.3364185988903","0.54862755537033","0.16480922698975","-0.468282849","-0.119834006","0","0.36580028221074","-0.094213671906663","0.67077707749543","-0.082286674650062","0.74672214984178","0.24299779740054","0.41290711816407","-0.023717225661367","0.71192041482046","-0.071115308843055","-0.076700991746559","0.62522325114151","0.13111013019632","0","0","1","0","0","0","0","0","0","1"
"31","Azerbaijan","2000","AZE","373","5","-7","0","0","0","0","0","0","0","7","7","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","10.12025","6.900272262","6.900272262","10.12025","0.257737175","11.09999925","10.19102938","0.57311590015888","0.47752545773983","0.16480922698975","0.0025558769702911","-0.13101910054684","0","0","0.80981320142746","0.40642336010933","0.16480922698975","0.473394603","-0.142204195","0","0.64457359638447","0.27877331417373","0.5731294167333","-0.097647660762129","0.50107179971132","-0.24565035013045","0.50518693929761","0.092279821133532","0.62195324711436","-0.089967167706096","-0.093807414234112","0.62389697477655","-0.0013262763649554","1","0","0","0","0","0","0","0","0","1"
"31","Azerbaijan","2001","AZE","373","6","-7","0","0","0","0","0","0","0","8","8","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","9.00916","9.787812755","9.787812755","9.00916","0.255669963","9.9","9.051822172","0.83636212348938","0.39993891119957","0.16480922698975","0.2632462233305","-0.07758654654026","0","0","0.8629110455513","0.39345446228981","0.16480922698975","0.053097844","-0.012968898","0","0.67376420891244","0.029190612527969","0.56422403576043","-0.0089053809728665","0.47351866765133","-0.027553132059991","0.65916890264845","0.15398196335085","0.56867672624686","-0.053276520867498","-0.031090950920182","0.48729523368133","-0.13660174109522","1","0","0","0","0","0","0","0","0","1"
"31","Azerbaijan","2002","AZE","373","7","-7","0","0","0","0","0","0","0","9","9","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","9.727","8.919733541","8.919733541","9.727","0.250253701","10.5999992","9.777802547","0.85389038920403","0.3328985273838","0.28880690038204","0.017528265714645","-0.067040383815765","0.1239976733923","0.18599651019615","0.84486973285675","0.2723425924778","0.41280457377434","-0.018041313","-0.12111187","0.247995347","0.75132219304027","0.077557984127835","0.39374691922738","-0.17047711653306","0.36340035344501","-0.11011831420632","0.71254320097636","0.053374298327902","0.4789854774939","-0.089691248752961","-0.13008418264301","0.41845951054817","-0.068835723133158","1","0","0","0","0","0","0","0","0","1"
"31","Azerbaijan","2003","AZE","373","8","-7","1","1","0","0","0","0","0","10","10","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","10.32727","11.90749605","11.90749605","10.32727","0.232050668","11.20000024","10.36067596","0.92243486642838","0.32710228860378","0.41280457377434","0.06854447722435","-0.0057962387800217","0.1239976733923","0.061998836696148","1","0.38186198472977","0.41280457377434","0.155130267","0.109519392","0","0.73387288437552","-0.017449308664757","0.46895083597446","0.075203916747087","0.28290132739923","-0.080499026045779","0.74259753870789","0.030054337731539","0.43134887760092","-0.047636599892985","0.013783658427051","0.32315084042212","-0.095308670126051","1","0","0","0","0","0","0","0","0","1"
"31","Azerbaijan","2004","AZE","373","9","-7","0","0","0","0","0","0","0","11","11","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","9.19932","12.22404504","12.22404504","9.19932","0.219517371","10.2000004","9.239489951","1","0.34278552234173","0.28880690038204","0.077565133571625","0.015683233737946","-0.1239976733923","-0.18599651019615","1","0.30370905995369","0.16480922698975","0","-0.078152925","-0.247995347","0.78833919230872","0.054466307933201","0.50259836721954","0.033647531245081","0.402381503267","0.11948017586777","0.76110603834212","0.018508499634222","0.485774601597","0.054425723996084","0.044036627620582","0.34264141533312","0.019490574910996","1","0","0","0","0","0","0","0","0","1"
"31","Azerbaijan","2005","AZE","373","10","-7","0","0","0","0","0","0","0","12","12","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","25.20107","22.85152683","22.85152683","25.20107","0.217105062","26.40000081","25.11443921","0.83666822314262","0.33475759625435","0.16480922698975","-0.16333177685738","-0.0080279260873795","-0.1239976733923","-0.061998836696148","0.67333644628525","0.36580613255501","0.16480922698975","-0.326663554","0.062097073","0","0.62108323888625","-0.16725595342247","0.54523869768635","0.042640330466802","0.57189128625737","0.16950978299037","0.70471121559748","-0.056394822744634","0.52391853245294","0.038143930855942","0.040392130661372","0.48713639476219","0.14449497942907","1","0","0","0","0","0","0","0","0","1"
"31","Azerbaijan","2006","AZE","373","11","-7","0","0","0","0","0","0","0","13","13","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","33.03573","28.33545018","28.33545018","33.03573","0.216932541","34.49999951","33.03048728","0.74098494648933","0.31586307287216","0.16480922698975","-0.09568327665329","-0.018894523382187","0","0","0.80863344669342","0.26592001318932","0.16480922698975","0.135297","-0.099886119","0","0.74204538314122","0.12096214425497","0.47664968116145","-0.068589016524898","0.50168398912356","-0.070207297133809","0.68156431101373","-0.023146904583748","0.5109441894239","-0.012974343029048","-0.040781679776973","0.53678763769047","0.049651242928282","1","0","0","0","0","0","0","0","0","1"
"31","Azerbaijan","2007","AZE","373","12","-7","0","0","0","0","0","0","0","14","14","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","23.72208","22.80164144","22.80164144","23.72208","0.2216352","25.04899952","23.63913264","0.83470332622528","0.30189946293831","0.16480922698975","0.093718379735947","-0.013963609933853","0","0","0.86077320575714","0.3378789126873","0.16480922698975","0.052139759","0.071958899","0","0.71168452205143","-0.030360861089794","0.52606185352457","0.049412172363121","0.47462801932358","-0.027055969799984","0.72686495259632","0.045300641582589","0.50135576734301","-0.0095884220808885","0.019911875141116","0.48815600422357","-0.048631633466896","1","0","0","0","0","0","0","0","0","1"
"31","Azerbaijan","2008","AZE","373","13","-7","0","0","0","0","0","0","0","15","15","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","9.58051","9.839228793","9.839228793","9.58051","0.220606572","10.77242078","8.470613513","0.73712065815926","0.32042419910431","0.33720275759697","-0.097582668066025","0.018524736166","0.17239353060722","0.25859029580361","0.61346811056137","0.30296948552132","0.50959628820419","-0.247305095","-0.034909427","0.344787061","0.64215338065617","-0.069531141395261","0.38069960836166","-0.1453622451629","0.43684484102364","-0.037783178299939","0.6769189513538","-0.049946001242527","0.45338073094312","-0.047975036399892","-0.096668640781398","0.45573643017361","-0.032419574049961","1","0","0","0","0","0","0","0","0","1"
"31","Azerbaijan","2009","AZE","373","14","-7","0","0","0","0","0","0","0","16","16","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","8.11491","9.501175809","9.501175809","8.11491","0.222290011","9.410653764","7.162544171","0.80673405528069","0.28831857442856","0.39780484139919","0.069613397121429","-0.032105624675751","0.060602083802223","-0.081490405098888","1","0.2736676633358","0.28601339459419","0.386531889","-0.029301822","-0.223582894","0.80927563152224","0.16712225086607","0.43929681624616","0.058597207884494","0.34398728156467","-0.092857559458973","0.7257145060892","0.048795554735407","0.40999821230391","-0.043382518639205","0.0076073446226441","0.39041606129416","-0.065320368879456","1","0","0","0","0","0","0","0","0","1"
"31","Azerbaijan","2010","AZE","373","15","-7","0","0","0","0","0","0","0","17","17","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","3.89092","7.335306227","7.335306227","3.89092","0.221350231","4.854339324","3.6141875","1","0.36166416108608","0.31631444394588","0.19326594471931","0.073345586657524","-0.081490397453308","-0.010444149226654","1","0.44966065883636","0.34661549329758","0","0.175992996","0.060602099","0.68662265705603","-0.12265297446622","0.53880981967435","0.099513003428189","0.31479016353436","-0.029197118030306","0.74794914428913","0.022234638199929","0.48905331796025","0.079055105656341","0.089284054542265","0.32938872254952","-0.061027338744639","1","0","0","0","0","0","0","0","0","1"
"31","Azerbaijan","2011","AZE","373","16","-7","0","0","0","0","0","0","0","18","18","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","-1.229479184","-1.229479184","","","0.214222856","0.065922768","-1.229479184","1","0.52525824308395","0.37691652774811","0","0.16359408199787","0.060602083802223","0.060602076401112","1","0.60085582733154","0.40721756219864","0","0.151195168","0.060602069","0.58125177517457","-0.10537088188146","0.62129485636417","0.082485036689821","0.28559305986234","-0.029197103672026","0.6339372161153","-0.11401192817384","0.58005233801926","0.090999020059005","0.086742028374413","0.30019161169835","-0.029197110851166","0","1","0","0","0","0","0","0","0","1"
"50","Bangladesh","1974","BGD","771","0","-2","0","0","0","0","0","1","0","3","1","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","9","0","1","1","0","party-personal","1","0","0","0","10.04239","3.997700062","3.997700062","10.04239","0.453361609","9.5919563","7.741066077","0.32811073958874","0.44216775894165","","0.026707664132118","-0.028916120529175","","","0.36520457267761","0.44216775894165","","0.074187666","0","","0.45091940413489","0.028156596109454","","","","","0.43684110608016","0.030288626398395","","","","","","","","","0","0","0","1","0","0","0"
"50","Bangladesh","1975","BGD","771","0","-7","1","0","1","1","0","0","0","4","2","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","9","0","1","1","0","party-personal","1","0","0","0","-3.28022","-6.793124262","-6.793124262","-3.28022","0.205605489","-4.088214092","-5.985247329","0.21688783913851","0.44216775894165","","-0.11122290045023","0","","","0.068571105599403","0.44216775894165","","-0.296633467","0","","0.33833749995345","-0.11258190418144","","","","","0.39462845204417","-0.042212654035994","","","","","","","","","0","0","0","1","0","0","0"
"50","Bangladesh","1976","BGD","771","1","-7","0","0","0","0","1","1","0","1","1","0","0","1","","1","0","0","0","","1","1","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","2.20113","4.462158732","4.462158732","2.20113","0.134653131","5.661361201","3.222952197","0.12148986756802","0.47108387947083","","-0.095397971570492","0.028916120529175","","","0.17440862953663","0.5","0","0.105837524","0.057832241","","0.33820180664677","-0.00013569330667768","0.6954111023589","","0.9101935780959","","0.33826965330011","-0.056358798744059","","","","","","0","0","1","0","0","0","1","0","0","0"
"50","Bangladesh","1977","BGD","771","2","-7","0","0","0","0","0","1","0","2","2","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","-2.12019","-3.79669692","-3.79669692","-2.12019","0.197655362","2.67305605","0.04169128","0.22312685102224","0.5","0","0.10163698345423","0.028916120529175","","","0.27184507250786","0.5","0","0.097436443","0","0","0.37518205838443","0.036980251737661","0.6954111023589","0","0.85963259534902","-0.050560982746881","0.3566919325156","0.018422279215491","0.6954111023589","","","0.88491308672246","","0","0","1","0","0","0","1","0","0","0"
"50","Bangladesh","1978","BGD","771","0","-4","0","0","0","0","0","1","0","3","3","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","4.12485","6.088568967","6.088568967","4.12485","0.28986705","7.073837733","4.151805552","0.25405821204185","0.5","0","0.030931361019611","0","0","0","0.23627135157585","0.5","0","-0.035573721","0","0","0.36168069159399","-0.013501366790445","0.6954111023589","0","0.87809224181638","0.018459646467357","0.36843137498921","0.011739442473608","0.6954111023589","0","0","0.8688624185827","-0.016050668139762","0","0","1","0","0","0","1","0","0","0"
"50","Bangladesh","1979","BGD","771","1","-4","0","0","0","0","0","0","0","4","4","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","1.66588","1.636781176","1.636781176","1.66588","0.484959716","4.801634601","1.896858745","0.21792860329151","0.46356774866581","0","-0.036129608750343","-0.03643225133419","0","0","0.19958585500717","0.42713549733162","0","-0.036685497","-0.072864503","0","0.39853807305058","0.036857381456594","0.64537707751804","-0.05003402484086","0.89712880249642","0.019036560680046","0.38010938232228","0.011678007333074","0.67039408993847","-0.02501701242043","-0.037525518630645","0.8876105221564","0.018748103573702","0","0","1","0","0","0","1","0","0","0"
"50","Bangladesh","1980","BGD","771","2","-4","0","0","0","0","0","0","0","5","5","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","-2.13223","-0.415873495","-0.415873495","-2.13223","0.484959716","0.819141869","-1.934443699","0.21310859918594","0.42713549733162","0","-0.0048200041055679","-0.03643225133419","0","0","0.22663134336472","0.42713549733162","0","0.027045488","0","0","0.40880270235489","0.010264629304308","0.64537707751804","0","0.88309456203641","-0.014034240460016","0.40367038770273","0.023561005380451","0.64537707751804","-0.02501701242043","-0.012508506210215","0.89011168226641","0.0025011601100152","0","0","1","0","0","0","1","0","0","0"
"50","Bangladesh","1981","BGD","771","3","-4","1","0","1","0","0","0","0","6","6","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","0.4484","-4.049350031","-4.049350031","0.4484","0.4865534","7.233943695","4.3665681","0.27852299809456","0.42713549733162","0","0.065414398908615","0","0","0","0.3304146528244","0.42713549733162","0","0.103783309","0","0","0.44819179326331","0.03938909090842","0.64537707751804","0","0.82924011128891","-0.053854450747497","0.4284972478091","0.024826860106364","0.64537707751804","0","0","0.85616733666266","-0.033944345603756","0","0","1","0","0","0","1","0","0","0"
"50","Bangladesh","1982","BGD","771","0","-7","1","0","1","1","0","0","0","7","7","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","-1.08179","-1.013983471","-1.013983471","-1.08179","0.425159764","2.134327836","-0.564069927","0.37619669735432","0.46356774866581","0","0.097673699259758","0.03643225133419","0","0","0.42197874188423","0.5","0","0.091564089","0.072864503","0","0.43216259583567","-0.016029197427641","0.6954111023589","0.05003402484086","0.78172636606162","-0.047513745227288","0.44017719454949","0.011679946740389","0.67039408993847","0.02501701242043","0.037525518630645","0.80548323867527","-0.050684097987392","0","0","1","0","0","0","1","0","0","0"
"50","Bangladesh","1983","BGD","771","1","-7","0","0","0","0","1","1","0","1","1","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","2.50807","0.944122602","0.944122602","2.50807","0.21174135","3.8810464","1.156258527","0.52906568348408","0.5","0","0.15286898612976","0.03643225133419","0","0","0.63615262508392","0.5","0","0.214173883","0","0","0.5134484461278","0.08128585029213","0.6954111023589","0","0.67058887291145","-0.11113749315017","0.47280552098173","0.032628326432245","0.6954111023589","0.02501701242043","0.012508506210215","0.72615761948653","-0.079325619188731","0","1","0","0","0","0","1","0","0","0"
"50","Bangladesh","1984","BGD","771","2","-7","0","0","0","0","0","1","0","2","2","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","3.06693","4.050270688","4.050270688","3.06693","0.219582036","4.803310015","2.050902577","0.67023557424545","0.5088994204998","0","0.14116989076138","0.0088994204998016","0","0","0.70431852340698","0.5177988409996","0","0.068165898","0.017798841","0","0.52691522661226","0.013466780484467","0.70763307080855","0.012221968449653","0.63521674002216","-0.035372132889289","0.52018183637003","0.047376315388299","0.70152208658372","0.0061109842248264","0.0091664763372395","0.6529028064668","-0.073254813019732","0","1","0","0","0","0","1","0","0","0"
"50","Bangladesh","1985","BGD","771","3","-7","0","0","0","0","0","1","0","3","3","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","0.7346","1.795397136","1.795397136","0.7346","0.220993074","3.342014654","0.613739698","0.57725261151791","0.45195758342743","0","-0.092982962727547","-0.056941837072372","0","0","0.45018669962883","0.38611632585526","0","-0.254131824","-0.131682515","0","0.52223618831331","-0.0046790382989557","0.61721035477321","-0.090422716035337","0.76708890577101","0.13187216574886","0.52457570746279","0.0043938710927559","0.66242171279088","-0.039100373792842","-0.06476154491409","0.70115282289659","0.048250016429783","0","0","1","0","0","0","1","0","0","0"
"50","Bangladesh","1986","BGD","771","4","-5","0","0","0","0","0","0","0","4","4","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","1.98344","1.037051389","1.037051389","1.98344","0.2786259","4.173382559","1.408950434","0.72509334981441","0.38611632585526","0","0.14784073829651","-0.065841257572174","0","0","1","0.38611632585526","0","0.5498133","0","0","0.73090795050442","0.20867176219111","0.61721035477321","0","0.48178394238805","-0.28530496338297","0.62657206940886","0.10199636194608","0.61721035477321","-0.045211358017669","-0.022605679008834","0.62443642407953","-0.076716398817056","1","0","0","0","0","0","1","0","0","0"
"50","Bangladesh","1987","BGD","771","5","-5","0","0","0","0","0","0","0","5","5","1","1","0","","0","0","0","0","","1","1","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","1.79655","1.376091072","1.376091072","1.79655","0.406836117","3.772401853","1.025067385","1","0.37721690535545","0","0.27490665018559","-0.0088994204998016","0","0","1","0.36831748485565","0","0","-0.017798841","0","0.74331231230555","0.012404361801124","0.60498838632356","-0.012221968449653","0.48178394238805","0","0.73711013140498","0.11053806199612","0.61109937054838","-0.0061109842248267","-0.00916647633724","0.48178394238805","-0.14265248169148","1","0","0","0","0","0","1","0","0","0"
"50","Bangladesh","1988","BGD","771","6","-5","0","0","0","0","0","0","0","6","6","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","0.50259","0.965935677","0.965935677","0.50259","0.38415253","2.416256856","-0.256749237","0.8648998439312","0.43415874242783","0","-0.1351001560688","0.056941837072372","0","0","0.7297996878624","0.5","0","-0.270200312","0.131682515","0","0.54899050667965","-0.1943218056259","0.6954111023589","0.090422716035338","0.62199424670125","0.1402103043132","0.6461514094926","-0.090958721912386","0.65019974434123","0.039100373792842","0.06476154491409","0.55188909454465","0.070105152156599","0","1","0","0","0","0","1","0","0","0"
"50","Bangladesh","1989","BGD","771","7","-5","0","0","0","0","0","0","0","7","7","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","0.10673","3.689117","3.689117","0.10673","0.383175251","2.836582129","0.229858241","0.8648998439312","0.5","0","0","0.065841257572174","0","0","1","0.5","0","0.270200312","0","0","0.65154018170621","0.10254967502656","0.6954111023589","0","0.48178394238805","-0.1402103043132","0.60026534419293","-0.04588606529967","0.6954111023589","0.045211358017669","0.022605679008835","0.55188909454465","0","0","1","0","0","0","0","1","0","0","0"
"50","Bangladesh","1990","BGD","771","8","-5","1","0","1","1","1","0","1","8","8","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","4.14712","2.909265759","2.909265759","4.14712","0.385425387","5.622258162","3.048486924","0.70278312265873","0.44980788230896","0","-0.16211672127247","-0.05019211769104","0","0","0.40556624531746","0.39961576461792","0","-0.594433755","-0.100384235","0","0.49589327241313","-0.15564690929308","0.62648004343715","-0.068931058921743","0.79024301476555","0.3084590723775","0.57371672705967","-0.02654861713326","0.66094557289802","-0.034465529460872","-0.051698294191307","0.6360134785768","0.08412438403215","0","0","1","0","0","0","1","0","0","0"
"112","Belarus","1992","BLR","370","1","7","0","0","0","0","0","1","0","1","1","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-9.79467502","-9.79467502","","","0.571419437","-9.6","-9.79467502","","","","","","","","0.014228950254619","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","1"
"112","Belarus","1993","BLR","370","2","7","0","0","0","0","0","1","0","2","2","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-7.76446","-7.807559332","","-7.76446","0.568568435","-7.6","-7.807559332","0.020160168875009","","","","","","","0.026091387495399","0.45053052902222","","0.011862437","","","0.31638690729922","","","","","","","","","","","","","","","","0","0","0","0","0","0","1"
"112","Belarus","1994","BLR","370","3","7","1","1","0","1","0","1","0","3","3","0","0","1","","1","0","0","0","","1","1","1","0","1","0","0","0","0","6","0","0","1","0","party-based","1","0","0","0","-11.57915","-11.5963919","","-11.57915","0.604256347","-11.7","-11.5963919","0.046932014636695","0.40870387852192","","0.026771845761687","","","","0.067772641777992","0.36687722802162","","0.041681254","-0.083653301","","0.39050590679963","0.07411899950041","","","","","0.35344640704942","","","","","","","","","","0","0","0","0","0","0","1"
"112","Belarus","1995","BLR","370","0","0","0","0","0","0","1","1","0","1","1","1","1","0","","0","0","0","0","","1","1","0","1","1","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","-10.15696","-10.13039127","-10.13039127","-10.15696","0.547626957","-10.4","-10.10994703","0.15821920335293","0.28785564750433","","0.11128718871623","-0.12084823101759","","","0.24866576492786","0.20883406698704","","0.180893123","-0.158043161","","0.56930402477045","0.17879811797082","","","","","0.47990496578504","0.12645855873562","","","","","","","","","0","0","0","0","0","0","1"
"112","Belarus","1996","BLR","370","0","-7","0","0","0","0","0","1","0","2","2","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","10","0","1","0","0","personal","0","1","0","0","3.12265","2.430352377","2.430352377","3.12265","0.508138364","2.8","3.144015748","0.27101067453623","0.25374869257212","","0.1127914711833","-0.034106954932213","","","0.29335558414459","0.2986633181572","0.16480922698975","0.044689819","0.089829251","","0.52366147383744","-0.045642550933006","0.49913359684246","","0.76906808406507","","0.54648274930395","0.066577783518908","","","","","","0","0","1","0","0","0","0","0","0","1"
